talk_page_id	talk_revision_id	talk_page_title	talk_is_archive	art_page_id	art_revision_id	art_is_redirect	importance_rating
390231	785399099	Vaccine	0	32653	786392670	0	Top
3175695	785022510	Visual_impairment	0	2158298	786486557	0	Top
198120	668455972	Ischaemic_heart_disease	0	65853	573080527	1	High
249739	775818584	Narcissistic_personality_disorder	0	186749	786255198	0	High
605589	762770034	Autopsy	0	342334	785304355	0	High
679289	775382297	Blood_transfusion	0	88857	786387097	0	High
822630	786306360	Hippocratic_Oath	0	37992	785483278	0	High
1716394	746930655	Glaucoma	0	74748	785164432	0	High
7635596	767504831	Immunity_(medical)	0	298547	785976670	0	High
3834249	783787009	Pathology	0	48791	783786999	0	High
6578363	786044948	Acute_myeloid_leukemia	0	4323952	786256984	0	High
724924	786045419	Alternative_medicine	0	1845	786494217	0	High
540045	739280386	Inflammation	0	70425	785445065	0	High
594092	765214211	Mesothelioma	0	302454	786253902	0	High
546930	781231575	Antioxidant	0	3277	782432753	0	High
4047947	766904827	Shingles	0	443800	786215964	0	High
271086	785138831	Thalidomide	0	51078	786363556	0	High
2238789	754435274	Doctor_of_Medicine	0	428966	786317622	0	High
11775294	694245149	Tumor_lysis_syndrome	0	730983	772962013	0	High
497785	779961633	Late_termination_of_pregnancy	0	492759	785909076	0	High
1682272	564487693	Anorexia_(symptom)	0	42795	768587995	0	High
7707462	564488203	Cachexia	0	330923	768593147	0	High
1334632	622185107	Cancer_research	0	1334379	768927853	0	High
4429649	661583774	Cardiac_catheterization	0	1219713	778087282	0	High
5296579	720646262	Cardiopulmonary_bypass	0	261827	780415626	0	High
7707427	564495037	Blood_culture	0	1250090	722102617	0	High
2937308	750051411	Catheter	0	291838	777151441	0	High
7707488	691278442	Central_venous_catheter	0	81854	768589532	0	High
1300048	727367351	Asbestosis	0	424015	784116090	0	High
6208303	748005125	Bone_marrow_examination	0	1937883	766142553	0	High
2399367	732117971	Bradycardia	0	5872	774689957	0	High
324874	749622331	Colonoscopy	0	324482	784359772	0	High
3051422	748684951	Bruise	0	641156	780607439	0	High
1067311	752407281	Coroner	0	95356	784190602	0	High
512658	785297307	Cushing's_syndrome	0	92373	786147341	0	High
2019353	771465487	Cyanosis	0	379828	774408630	0	High
6260441	778901208	Bacteremia	0	405873	778554477	0	High
6451486	585768748	Blunt_trauma	0	3726299	783272946	0	High
1798964	749579256	Cardiac_surgery	0	804779	784388099	0	High
1134345	487403421	Clinical_death	0	66393	784311581	0	High
7707618	710220746	Diplopia	0	988729	785034255	0	High
1036929	754459863	Defibrillation	0	146384	780726824	0	High
6084041	755271540	Drug-eluting_stent	0	5284087	783146881	0	High
616998	642641205	Dysphagia	0	196920	784988227	0	High
7707647	770053266	Indigestion	0	1231986	782896062	0	High
3394130	732123012	Dyspnea	0	51209885	781226808	1	High
8499	784662055	Diagnostic_and_Statistical_Manual_of_Mental_Disorders	0	8498	783377468	0	High
2418446	758111841	Dysplasia	0	2205504	781660140	0	High
12032967	784664045	Visceral_leishmaniasis	0	2930584	782603682	0	High
6342967	712534997	Sprain	0	390757	754520062	0	High
414977	777923521	Pre-eclampsia	0	414967	785340065	0	High
6773882	719101277	Primary_care_physician	0	2356893	782181253	0	High
236867	759241953	Prosthesis	0	72750	781918198	0	High
1406894	758824789	Legionellosis	0	41677536	778644891	1	High
2284251	781762941	Constipation	0	168509	785084469	0	High
2227874	684528954	Heartburn	0	193287	786217625	0	High
3523575	748702358	Ovarian_cancer	0	414192	786305471	0	High
4506693	752389156	Health_promotion	0	3158172	760836016	0	High
12156407	752107924	Proton_therapy	0	1164549	785872251	0	High
1006425	768141127	Heart_failure	0	249930	783285351	0	High
5798479	710633477	Patient_safety	0	5780856	774160345	0	High
1417573	783788985	Hypothyroidism	0	65845	786359942	0	High
10610734	770764372	ICD-10	0	13745451	781805771	0	High
293492	749706429	Gangrene	0	237977	786140118	0	High
748768	759436346	Gerontology	0	436824	781366318	0	High
460324	320221091	Lists_of_health_topics	0	207119	445952040	1	High
2186292	644940102	Excretion	0	255468	780547355	0	High
968190	762854501	Organ_donation	0	43846	786228199	0	High
12849795	747776227	Blood_sugar_regulation	0	9125999	785419621	0	High
12837744	561224162	Tuberculosis_in_China	0	12837694	776326684	0	High
2595427	564505425	Lower_gastrointestinal_series	0	414065	772092384	0	High
245013	720999309	Radiation_therapy	0	26350	782714810	0	High
10320342	742528019	Adenoidectomy	0	494254	768595203	0	High
2455366	777401767	Anterior_cruciate_ligament_reconstruction	0	2455474	784786552	0	High
7281903	763916019	Anterior_cruciate_ligament_injury	0	5811552	785069887	0	High
4544432	745014406	Arthroscopy	0	210168	781651342	0	High
8240655	646627448	Graft_(surgery)	0	740468	785239288	0	High
2934395	726679192	Atrophy	0	712319	773881370	0	High
1474020	773892212	Rheumatoid_arthritis	0	25875	786209824	0	High
7086910	723070586	Continuous_passive_motion	0	7086856	785635702	0	High
2830452	731645733	Knee_replacement	0	2830398	785971132	0	High
10924458	754523642	Cholecystitis	0	305387	783583274	0	High
1320150	701066433	Hiatus_hernia	0	198188	785086621	0	High
2017041	759185144	Laxative	0	168526	785444790	0	High
2175345	691296393	Nausea	0	18947703	773867488	0	High
679719	734978073	Pancreatitis	0	63547	786254157	0	High
1439424	746938830	Bronchiectasis	0	331633	786088162	0	High
13111860	736902349	Bronchiolitis_obliterans	0	3935481	783388046	0	High
3550978	781056920	Hypoxia_(medical)	0	13292	785946961	0	High
315365	744459555	Mechanical_ventilation	0	279711	780934426	0	High
12636434	754467025	Multi-drug-resistant_tuberculosis	0	11321017	784210172	0	High
1051419	752132911	Pneumothorax	0	286359	785132366	0	High
1246579	778265878	Pulmonary_embolism	0	207165	783543596	0	High
13717674	727170274	Uroscopy	0	4502013	749242843	0	High
3221210	774959364	Delayed_puberty	0	651378	783923156	0	High
1292109	734979615	Abscess	0	1032	786088117	0	High
7622834	750720283	Chest_pain	0	545918	785446437	0	High
7503939	340235162	Neonatology	0	1466489	769560806	0	High
2811253	781875328	Nephrotic_syndrome	0	264246	785218653	0	High
2727354	702772736	Otitis_externa	0	30871736	783374485	0	High
6775943	711501129	Otitis_media	0	215199	786310439	0	High
192788	737365837	Bladder_cancer	0	192762	786127059	0	High
89915	704945583	Cystoscopy	0	89914	768589712	0	High
13717589	746798434	Hematuria	0	582968	772276393	0	High
1030629	564423968	Hydronephrosis	0	1753586	782567989	0	High
8104012	757045383	Drug_resistance	0	205627	778972024	0	High
856274	782058184	Acute_lymphoblastic_leukemia	0	837167	782058180	0	High
2479316	629408596	Gilbert's_syndrome	0	335623	785497811	0	High
961373	772958641	Philadelphia_chromosome	0	526659	780241491	0	High
667498	778430130	Emergency_medicine	0	52974	784709732	0	High
6224552	745611866	Autoimmunity	0	93842	785494820	0	High
641863	776250314	Medical_prescription	0	304263	784279862	0	High
718503	784278089	Medical_error	0	718324	784278085	0	High
13705028	743653126	Breast_cancer_management	0	13705018	774916749	0	High
13705080	767894455	Breast_cancer_screening	0	13705072	786125388	0	High
1894865	585801663	Wound	0	338154	776577711	0	High
7180230	775678911	Number_needed_to_harm	0	2622311	777207737	0	High
1965095	713032944	Number_needed_to_treat	0	1964571	786058082	0	High
2212187	762854222	Human_genome	0	42888	780699672	0	High
288295	595979137	Neuropsychology	0	288292	781683907	0	High
13725863	674513258	Vitamin_A_deficiency	0	7378933	778866058	0	High
10003568	621934428	Inhaler	0	1335820	766847933	0	High
1663921	678331351	Dysentery	0	63764	785850594	0	High
7707543	766268463	Cough	0	196974	777163990	0	High
2784446	566687562	Cataract_surgery	0	1179794	785804036	0	High
7364375	783561609	Allergen	0	58859	775411222	0	High
1704747	728385525	Chronic_myelogenous_leukemia	0	559874	774762499	0	High
2260336	748791375	Health_economics	0	265753	783361465	0	High
2771848	678170438	Transient_ischemic_attack	0	31621	784500985	0	High
40143	742688306	Botulism	0	40142	785692192	0	High
666566	757523418	Anesthesia	0	56561	784828218	0	High
161823	752738096	Appendicitis	0	70980	786315475	0	High
28850	781395062	Safe_sex	0	28845	781263007	0	High
502346	744250043	Angioplasty	0	69279	785233578	0	High
168723	751649524	Antipsychotic	0	2870	786226505	0	High
707843	785315932	World_Health_Organization	0	33583	786267679	0	High
56247	771787665	Cholesterol	0	6437	786457735	0	High
1036792	727171550	Ventricular_fibrillation	0	183858	783222695	0	High
542354	587645000	Upper_gastrointestinal_bleeding	0	540100	786494230	0	High
509863	784232267	Poliomyelitis	0	25107	785781687	0	High
2205651	755223247	Ectopic_pregnancy	0	54309	783531024	0	High
11321	776110558	First_aid	0	11296	785452749	0	High
1196578	707337232	Nuclear_medicine	0	347838	782449184	0	High
2037320	750898779	Genital_wart	0	188665	782895232	0	High
3469018	756494736	Polycystic_ovary_syndrome	0	54301	786008652	0	High
444213	769988578	Hygiene	0	147020	786419076	0	High
6462153	692957718	Gestational_diabetes	0	697890	783263971	0	High
7043966	750901542	Children's_hospice	0	6976376	780030672	0	High
1698369	586304769	Choking	0	166829	784319755	0	High
13746978	786045011	Adhesion_(medicine)	0	6826591	786288865	0	High
4094040	773671129	Rotavirus	0	140968	783849654	0	High
384850	713696847	Toxic_shock_syndrome	0	384849	784887783	0	High
1195597	637011197	Coma	0	5721	786479541	0	High
595912	712492405	Complete_blood_count	0	241565	783301585	0	High
11887529	774980485	National_Cancer_Institute	0	907835	785427885	0	High
1252716	661066414	Jugular_venous_pressure	0	823816	786304497	0	High
556907	708988468	Club_foot	0	553927	784310608	0	High
3369730	749568071	Carbon_monoxide_poisoning	0	488743	785752623	0	High
3985519	744644449	Thrombophlebitis	0	1482105	785097936	0	High
8510707	732153171	Thrombus	0	183058	778076655	0	High
3962221	698528243	Tic	0	489750	781730221	0	High
88870	785660409	Trichomoniasis	0	88869	786257693	0	High
5180733	690506354	Umbilical_cord_prolapse	0	977762	778012765	0	High
2068898	781576493	Toxoplasmosis	0	73592	785662415	0	High
741207	772551939	Poison	0	51108	784361031	0	High
3481475	702379901	Menorrhagia	0	668826	785859216	0	High
751435	735756347	Menopause	0	49611	786240868	0	High
641663	777306050	Mumps	0	59171	783118879	0	High
6141849	784463077	Mental_health_professional	0	6134342	784463075	0	High
2776579	782637650	Lymphoma	0	71422	786253863	0	High
2656933	698652831	Benign_prostatic_hyperplasia	0	88164	781212043	0	High
2276955	773796549	Deep_vein_thrombosis	0	570153	781750492	0	High
164967	758669500	Norovirus	0	164924	786273907	0	High
577671	764060808	HIV/AIDS_in_Africa	0	350679	782607519	0	High
7390717	756495611	Assisted_reproductive_technology	0	1399190	780220183	0	High
1597779	744215215	Aneuploidy	0	308793	782389411	0	High
7707628	781990689	Do_not_resuscitate	0	166811	785596748	0	High
13881226	776115539	Vasoconstriction	0	368674	776115005	0	High
9136974	754410861	Orthognathic_surgery	0	2108181	766768251	0	High
3262076	530578632	Prostate_cancer_staging	0	3262035	688132289	0	High
4121018	739818301	Nicotine_replacement_therapy	0	1018946	775061824	0	High
11698410	558952520	Systolic_hypertension	0	10675505	762071455	0	High
7711188	742752805	Terminal_illness	0	712395	783061929	0	High
999387	650171911	Microsleep	0	955552	778562454	0	High
243435	784016403	Fibromyalgia	0	318049	786408390	0	High
146293	672579588	Cardiopulmonary_resuscitation	0	66392	785186988	0	High
1743904	760418750	Delirium_tremens	0	6090406	783877824	0	High
4101044	524445295	Diabetes_management	0	2966520	779960946	0	High
571099	781674630	Dialysis	0	56511	785361485	0	High
1577269	699889981	Diseases_of_affluence	0	1342299	786088322	0	High
1355456	784993323	Kidney_stone_disease	0	38074	783842189	0	High
9050048	698146863	Body_composition	0	4586751	779472125	0	High
2411906	717727574	Carcinogenesis	0	2332422	783159017	0	High
8627422	752622546	Licensed_practical_nurse	0	2529031	775191614	0	High
667507	612178396	Endocrinology	0	9311	775680766	0	High
1234384	744545780	Scoliosis	0	129090	785249320	0	High
2900268	640332073	Sarcoma	0	288196	771770516	0	High
1128523	742087275	Osteoporosis	0	22461	786110268	0	High
64462	678163381	Triage	0	30919	773341551	0	High
7391274	690078125	Transplant_rejection	0	529578	786460478	0	High
5686609	643732525	Reactive_hypoglycemia	0	1834334	777458000	0	High
261028	585793887	Radiology	0	152623	780989453	0	High
170576	582611042	Toxicity	0	170567	783530529	0	High
6737907	611789197	Spinal_disc_herniation	0	6737633	782602863	0	High
12983166	771299144	Spinal_fusion	0	3047799	786240846	0	High
2794340	726416896	Sudden_infant_death_syndrome	0	65344	786256907	0	High
655343	732149015	Snoring	0	205363	784652374	0	High
9167717	715979435	Premenstrual_dysphoric_disorder	0	586404	781698605	0	High
667514	778940311	Plastic_surgery	0	42048	785964189	0	High
6264541	752521832	Photophobia	0	527756	783959209	0	High
170354	711222315	Obstetrics_and_gynaecology	0	52963	785662635	0	High
4460017	748702243	Oral_cancer	0	414186	780423319	0	High
710555	747225070	Palliative_care	0	275509	780826321	0	High
3184339	734976071	Ovarian_cyst	0	339761	779653183	0	High
7401387	772846516	Peanut_allergy	0	2834063	775949018	0	High
667503	684307439	Pediatrics	0	23593	786414444	0	High
914809	694413020	Obstetric_ultrasonography	0	576327	786196277	0	High
583545	780003853	Pertussis	0	170927	786255216	0	High
4016579	724190949	Iron-deficiency_anemia	0	593388	781445767	0	High
4431822	697282610	Rh_disease	0	443854	786016618	0	High
5597208	770897497	Food_allergy	0	679350	783203066	0	High
5587489	747831654	Food_intolerance	0	1395311	782677546	0	High
126576	546652694	Experimental_cancer_treatment	0	10176	784332704	0	High
667495	759087320	General_practitioner	0	197817	783640521	0	High
11339563	690504722	Fetal_distress	0	584452	774344272	0	High
980417	764605418	Gallstone	0	287531	785556847	0	High
1706952	688162200	Hip_fracture	0	1706838	784585568	0	High
1379782	771351605	Hepatitis_A	0	344536	786253728	0	High
963032	665092813	Hernia	0	76347	786253741	0	High
3172380	564505461	Hematocrit	0	436059	778184253	0	High
337072	763203792	Blood_test	0	336557	783431730	0	High
7885749	766786686	Heart_transplantation	0	30876400	786098138	0	High
1096028	558230763	Home_care	0	230857	776060626	0	High
2920852	612102727	Benign_tumor	0	1342811	784110770	0	High
3873478	783899440	Mastectomy	0	42047	783899439	0	High
1721137	722612775	Starvation	0	215891	785735668	0	High
1274323	717877878	Gastritis	0	1002473	786253653	0	High
426075	783274693	Erectile_dysfunction	0	14783	784919436	0	High
729723	704295676	Gastric_bypass_surgery	0	781984	781674207	0	High
649732	716885006	Kidney_failure	0	284027	785903563	0	High
951709	759841717	Dehydration	0	155056	783674808	0	High
13722433	737126073	Maternal_health	0	8053575	775338652	0	High
550742	618633182	Pervasive_developmental_disorder	0	242189	781032036	0	High
14752257	565143163	Specific_developmental_disorder	0	2242421	767467449	0	High
418851	686421488	LASIK	0	417929	786218512	0	High
4688206	767290696	Astigmatism	0	4688195	785250682	0	High
2301115	774816218	Influenza_A_virus_subtype_H5N1	0	1019908	778979626	0	High
10004083	564418765	Orthostatic_intolerance	0	1238967	778474964	0	High
575626	783330480	Nonsteroidal_anti-inflammatory_drug	0	22071	786372761	0	High
865575	782227461	Caesarean_section	0	46924	785582946	0	High
1426875	632436129	Infertility	0	179242	784770805	0	High
2344830	763037828	Medical_ultrasound	0	143357	784323551	0	High
312996	777751219	Estrogen	0	22581	785032873	0	High
10004974	690506413	Shoulder_dystocia	0	1965365	777558235	0	High
2411902	764633398	Chronic_pain	0	144837	783754783	0	High
14336966	706289536	Patient_education	0	11780498	777304386	0	High
11352918	753339563	Transmission_(medicine)	0	729317	782414962	0	High
12413760	782778264	MMR_vaccine	0	69149	782749566	0	High
65710	779270527	Hypoglycemia	0	13315	786221488	0	High
3184006	759098316	Genetic_testing	0	310782	777788442	0	High
1439748	784993507	Antimicrobial_resistance	0	1914	785994918	0	High
5034824	670613834	Pap_test	0	44305	782449683	0	High
5804170	773255757	Hemodialysis	0	590920	775490081	0	High
272937	709495700	Sleep_disorder	0	46966	786396600	0	High
15160232	305131831	Medical_advice	0	3416508	771950437	0	High
5548518	564413146	Lower_respiratory_tract_infection	0	964371	786368172	0	High
13770909	690958292	Vascular_dementia	0	227181	779482657	0	High
337109	712132966	Biopsy	0	337102	772180207	0	High
3205300	585800180	Neoplasm	0	1236730	783555951	0	High
7091732	786066624	Hypersensitivity	0	335058	777528259	0	High
5556747	745123440	Asclepius	0	78995	783614022	0	High
4442186	749614681	Acute_coronary_syndrome	0	2138187	783796819	0	High
708930	716010249	Metabolic_syndrome	0	54439	782903126	0	High
92708	767209487	Pandemic	0	24255	782449667	0	High
4511020	720995633	Coronary_artery_bypass_surgery	0	195248	784147767	0	High
971424	665030175	Aneurysm	0	322553	778442187	0	High
3365691	784382293	Melanoma	0	716631	784382291	0	High
10003887	672020630	Neural_tube_defect	0	3202774	784645896	0	High
2721654	698312533	Insulin_resistance	0	54448	786373599	0	High
3113716	780090773	Lead_poisoning	0	294338	784515985	0	High
7997	783787793	Disability	0	56285	785669878	0	High
3527556	745980003	Filariasis	0	336866	786362074	0	High
15326644	749288715	Complications_of_pregnancy	0	2300688	780401662	0	High
238984	777253480	Peptic_ulcer_disease	0	63791	786255180	0	High
1460467	783782534	Cryptosporidiosis	0	309960	784142884	0	High
2927128	774841616	Medical_ethics	0	237248	786212539	0	High
1992339	786458121	Diverticulitis	0	725041	786444728	0	High
4237357	758016069	Biological_half-life	0	3206099	782896030	0	High
151745	786363192	Rabies	0	16946852	786327263	0	High
1002791	709482580	Fatigue_(medical)	0	235562	784533613	0	High
2832485	688282704	Rhinorrhea	0	2143933	775867838	0	High
6083840	759292014	Rhinitis	0	533143	784151440	0	High
656003	624220520	Ringworm	0	401634	362701457	1	High
3039423	747914173	Preventive_healthcare	0	1032780	786309739	0	High
15677662	779596959	Childbirth	0	83449	786370819	0	High
4361869	766520174	Diet_(nutrition)	0	639924	786280695	0	High
1608986	775471444	Clinical_psychology	0	492271	785498457	0	High
15700010	772915362	Gene_therapy	0	12891	786101640	0	High
254676	607451857	Myalgia	0	149467	777452284	0	High
152510	575593102	Metastasis	0	152509	781111025	0	High
440986	780609672	Chlamydia_infection	0	7037	786253395	0	High
6820039	560720470	Internal_bleeding	0	619451	761268202	0	High
3500331	726454982	Involuntary_treatment	0	3477451	768636352	0	High
6320649	776710174	Drowning	0	219367	786159758	0	High
10627695	743879642	Cerebrovascular_disease	0	249924	784327958	0	High
14770262	567651037	Hypertensive_heart_disease	0	3186459	778424071	0	High
490597	773816667	Hepatocellular_carcinoma	0	237585	786170437	0	High
521390	781965184	Violence	0	46112	781965178	0	High
759537	780264393	Congenital_disorder	0	321263	785767934	0	High
1554876	737612990	Schistosoma	0	377559	784897590	0	High
1868172	778355079	Fluticasone	0	729690	765973236	0	High
587951	748793301	Clopidogrel	0	587970	785447587	0	High
769170	765375417	Esomeprazole	0	769166	782187093	0	High
9915147	564520743	Salmeterol	0	1266901	774906724	0	High
12309884	743881503	Amlodipine	0	644492	784217630	0	High
11550186	617401358	Etanercept	0	732438	781813967	0	High
733525	748587084	Olanzapine	0	185388	786219564	0	High
208193	734980739	Risperidone	0	185381	785627423	0	High
10915645	753368855	Darbepoetin_alfa	0	40592	782170569	0	High
2973461	777850969	Rituximab	0	1228011	778205062	0	High
1766183	771600857	Venlafaxine	0	520574	782530146	0	High
3505769	785326107	Quetiapine	0	185384	786308447	0	High
12257539	689749573	Pantoprazole	0	650342	781157903	0	High
2056496	772901646	Bupropion	0	378579	784305157	0	High
5685911	775014180	Selective_serotonin_reuptake_inhibitor	0	26383679	786508002	0	High
12641986	782755043	Antihistamine	0	12636107	786349846	0	High
1218510	754688626	Antiviral_drug	0	49197	786499361	0	High
7341453	783396167	Anticonvulsant	0	179962	781135988	0	High
274237	713779362	Thought_disorder	0	273776	785677058	0	High
986018	769292506	Generic_drug	0	293885	784804604	0	High
12078762	725294687	Sports_injury	0	67883	782034048	0	High
7589338	735977868	Respiratory_arrest	0	740618	785183204	0	High
568179	785157498	Lyme_disease	0	244113	784855161	0	High
188333	754440535	Urinary_incontinence	0	179400	785087514	0	High
2662843	753263463	Joint_dislocation	0	1168570	775286516	0	High
197761	781351241	Severe_acute_respiratory_syndrome	0	196741	783287089	0	High
3900584	765315801	Passive_smoking	0	712576	785372836	0	High
16390003	750131230	Overdiagnosis	0	3338719	778355214	0	High
3477470	774971880	DPT_vaccine	0	876719	777180137	0	High
1213771	748534475	Spina_bifida	0	208860	786337528	0	High
430487	743844502	Cardiomyopathy	0	46133	786253356	0	High
6472139	692957392	Eclampsia	0	291471	786253624	0	High
241752	779734067	Cochlear_implant	0	241649	786325486	0	High
1146949	786188954	Smoking_cessation	0	289607	786188947	0	High
7028124	781225440	Family_planning	0	231085	784805061	0	High
9694100	609842595	Standard_of_care	0	2319031	777432929	0	High
1263227	763231648	Tetanus	0	45831	786322840	0	High
17659960	561048579	Eye_chart	0	752675	779493411	0	High
1475178	769933139	Lumbar_puncture	0	342304	782573430	0	High
7517382	246168736	Vulnerable_plaque	0	903489	772636871	0	High
234737	694354265	Coronary_artery_disease	0	5876	784513736	0	High
246517	782118028	Heroin	0	14034	784231769	0	High
287617	748578759	X-ray	0	34197	786272421	0	High
4015033	738348680	Rho(D)_immune_globulin	0	3365974	779193009	0	High
11734632	564453090	Endocrine_disease	0	8500076	784367849	0	High
1286354	748790926	Coronary_catheterization	0	582832	781995363	0	High
44704	779643441	Leprosy	0	44700	785208708	0	High
10004552	684001087	Premature_rupture_of_membranes	0	2283367	785561962	0	High
10005519	694412945	Triple_test	0	1212650	748447356	0	High
10005558	605159743	Tuberculosis_vaccines	0	4958015	777790330	0	High
571535	782165597	Penicillin	0	23312	785574207	0	High
2894204	775642340	Postpartum_depression	0	175357	786030829	0	High
10111147	665773620	Levosalbutamol	0	4787648	759560167	0	High
10229057	775733470	Specialty_(medicine)	0	3172179	783057231	0	High
585867	580852477	Internal_medicine	0	205264	780867991	0	High
62308	620026470	Ophthalmology	0	56153	785787116	0	High
297476	765280169	Pharmacy	0	297350	786231405	0	High
6460160	743874140	Nasal_polyp	0	707785	783381733	0	High
172159	770707226	Stethoscope	0	28714	785893946	0	High
18478307	682207503	Lower_urinary_tract_symptoms	0	17099490	770223820	0	High
1589977	754597562	Diphtheria	0	58937	786254152	0	High
842513	782951261	Magnetic_resonance_imaging	0	19446	786468073	0	High
18516877	765348544	Acute_(medicine)	0	16453539	786125936	0	High
523681	570365597	Stretcher	0	523680	785681273	0	High
6252677	774205113	Gardasil	0	5482977	772902338	0	High
