talk_page_id	talk_revision_id	talk_page_title	talk_is_archive	art_page_id	art_revision_id	art_is_redirect	importance_rating
380756	631802369	Dream_of_the_Red_Chamber	0	263009	775442008	0	Top
338604	765408566	Du_Fu	0	331219	773596078	0	Top
1279794	644464083	Dynasties_in_Chinese_history	0	521930	778174233	0	Top
39324250	758721621	East_Asian_cultural_sphere	0	3398337	776825603	0	Top
22883536	613135122	Economic_history_of_China_(1912–49)	0	22877910	775308319	0	Top
9556446	728907344	Economic_history_of_China_before_1912	0	21478413	773227465	0	Top
1002593	774840575	Economy_of_China	0	19284336	777583088	0	Top
1621375	719770335	Education_in_China	0	407843	777220499	0	Top
1576964	771744144	Emperor_of_China	0	58669	778141660	0	Top
5632918	529697152	Daoguang_Emperor	0	265947	777798879	0	Top
286477	633192446	Kangxi_Emperor	0	256180	777965193	0	Top
5864958	713470189	Empire_of_China_(1915–16)	0	5864938	775155000	0	Top
35296582	715953091	List_of_endangered_languages_in_China	0	35296579	730475463	0	Top
26244461	774840592	Environmental_issues_in_China	0	9534775	776385885	0	Top
7105046	706837168	List_of_ethnic_groups_in_China	0	6097255	774728979	0	Top
1018433	775797984	Yue_Fei	0	422308	777289253	0	Top
266808	755935161	Fenghuang	0	266654	765568744	0	Top
533205	768550016	First_Opium_War	0	143829	776637627	0	Top
506796	615524113	First_Sino-Japanese_War	0	69972	777894236	0	Top
1994418	757371219	Flag_of_China	0	24930425	778185064	0	Top
7808965	757943802	Forbidden_City	0	69123	778112858	0	Top
335032	774055641	Foreign_relations_of_China	0	23244	776865599	0	Top
1132746	774458457	Foreign_relations_of_Taiwan	0	30096	778206489	0	Top
3115708	760449252	Four_Great_Classical_Novels	0	1662653	773796848	0	Top
5273395	758425989	Freedom_of_religion_in_China	0	2203791	777166591	0	Top
170115	758561360	Fujian	0	88585	777791973	0	Top
7581658	758609675	Fuzhou	0	241002	778041669	0	Top
10776082	711767847	Gan_Chinese	0	1300604	769384326	0	Top
1453378	758831326	Gansu	0	152814	778065975	0	Top
1377134	624499048	Emperor_Gaozu_of_Han	0	338378	777639907	0	Top
28080298	561301133	Geary_Act	0	1134285	759888487	0	Top
24761185	777864829	Genghis_Khan	0	17414699	775745007	0	Top
35530541	697625563	Geography_of_China	0	23237	777573412	0	Top
13675563	282367311	Geography_of_the_People's_Republic_of_China	0	5620686	457879895	1	Top
19719425	778050868	Go_(game)	0	64971	778119743	0	Top
3627893	765200555	Government_of_China	0	3205521	776207887	0	Top
215491	699117293	Grand_Canal_(China)	0	49824	777045349	0	Top
2484301	772527039	Great_Chinese_Famine	0	317778	777782466	0	Top
4304633	776141510	Great_Hall_of_the_People	0	553623	768384047	0	Top
146629	771972036	Great_Leap_Forward	0	71262	777840781	0	Top
18618356	772132589	Great_Wall_of_China	0	5094570	778004967	0	Top
761040	700474163	Guan_Yu	0	240648	773657214	0	Top
232907	772196081	Guangdong	0	65109	778055963	0	Top
2134927	772198518	Guangxi	0	47836950	776913020	0	Top
328253	775455980	Guangzhou	0	12537	777297961	0	Top
186026	767582348	Guanyin	0	17063	777987245	0	Top
990106	600082714	Guilin	0	304460	775517784	0	Top
9023591	757346440	Guiyang	0	356195	775765120	0	Top
5827399	692447680	Guizhou	0	173815	777459232	0	Top
21390711	682701359	Empress_Dowager_Guo_(Tang_dynasty)	0	21381865	726570552	0	Top
1736988	758623238	Haikou	0	482949	773888916	0	Top
472800	724877113	Hainan	0	166411	777756452	0	Top
198424	776898255	Han_Chinese	0	152827	777731381	0	Top
196517	759408317	Han_dynasty	0	43460	777640037	0	Top
197621	732285442	Hangzhou	0	158185	774734710	0	Top
258735	701037978	Harbin	0	143373	776489893	0	Top
242914	773042570	Hebei	0	72664	776927941	0	Top
9013718	773061890	Hefei	0	144777	774773958	0	Top
5167879	773071920	Heilongjiang	0	173816	778148350	0	Top
1775292	773147861	Henan	0	166408	778071072	0	Top
180320	679228800	Historical_capitals_of_China	0	149578	775754293	0	Top
14193404	773589352	History_of_agriculture_in_the_People's_Republic_of_China	0	14189099	773700343	0	Top
1016135	773545345	History_of_Buddhism	0	956960	777527314	0	Top
21478799	773547650	History_of_China	0	5760	778065171	0	Top
3879190	773548176	History_of_Chinese_currency	0	2279469	777276903	0	Top
7089010	649063391	History_of_metallurgy_in_China	0	7039259	770645315	0	Top
15794653	543614618	History_of_Modern_Standard_Chinese	0	2789861	740620707	0	Top
9413674	773612082	History_of_science_and_technology_in_China	0	9311753	773612078	0	Top
10783734	717783410	History_of_silk	0	10783723	777948120	0	Top
11408207	773582637	History_of_Taoism	0	11408137	773582635	0	Top
3953480	543589373	History_of_tea_in_China	0	1515874	776780343	0	Top
1219931	623811440	History_of_the_administrative_divisions_of_China_before_1912	0	852309	778128286	0	Top
6423668	543589339	History_of_the_Chinese_language	0	5115207	777490900	0	Top
15053490	600895446	History_of_the_Ming_dynasty	0	15040458	775338596	0	Top
4372724	585299153	History_of_the_People's_Republic_of_China	0	4372722	777939815	0	Top
156090	763731052	History_of_the_People's_Republic_of_China_(1949–76)	0	76796	776564452	0	Top
1603582	773652059	History_of_the_People's_Republic_of_China_(1976–89)	0	606981	775593033	0	Top
2242166	717783882	History_of_the_People's_Republic_of_China_(1989–2002)	0	606984	767672831	0	Top
615649	717783893	History_of_the_People's_Republic_of_China_(2002–present)	0	606990	777236568	0	Top
301235	766843512	History_of_the_Republic_of_China	0	268997	774404143	0	Top
14224839	484764359	History_of_transport_in_China	0	14219401	747734339	0	Top
150164	719308879	Timeline_of_Chinese_history	0	147461	777005917	0	Top
221174	777316065	Hong_Kong	0	13404	778215472	0	Top
161028	774030864	Hu_Jintao	0	151210	774030861	0	Top
13737436	638179785	Hu_Shih	0	87172	776370613	0	Top
8962972	774058505	Hubei	0	83319	777792131	0	Top
332345	774120144	Human_rights_in_China	0	217487	778216528	0	Top
9010687	774152534	Hunan	0	166409	775148895	0	Top
11199844	757646989	I_Ching	0	26335002	777998881	0	Top
42753651	774513690	Ideology_of_the_Communist_Party_of_China	0	41933696	776280656	0	Top
32324819	777453468	Imperial_Chinese_tributary_system	0	32162413	777453657	0	Top
11171538	205045438	Imperial_City,_Beijing	0	6695583	768824897	0	Top
1804009	757245088	Imperial_examination	0	244479	777005802	0	Top
26084514	388062115	Incense_in_China	0	18987141	764711461	0	Top
7643973	745567179	Industrial_and_Commercial_Bank_of_China	0	998821	777375992	0	Top
13179427	774859368	Inner_Mongolia	0	55064	777653963	0	Top
7364454	707690271	Japanese_invasion_of_Manchuria	0	7333723	778075547	0	Top
501495	776639146	Jiangsu	0	166412	778075423	0	Top
5834999	776639849	Jiangxi	0	173817	777791831	0	Top
9022876	776649148	Jilin	0	173797	776649145	0	Top
1568207	776649171	Jilin_City	0	894692	776649170	0	Top
58076	773203233	Jin_dynasty_(265–420)	0	55020	777411876	0	Top
5828808	776731472	Jinan	0	250092	776731470	0	Top
47282641	759274362	Jingjinji	0	43412076	771239720	0	Top
232623	609160330	Journey_to_the_West	0	232367	778225675	0	Top
15170855	777726186	Judicial_system_of_China	0	15169660	777726182	0	Top
12301501	588618452	Kham	0	1059205	777280461	0	Top
324895	777882081	Korean_War	0	16772	778190551	0	Top
173437	665748427	Koxinga	0	173434	775690242	0	Top
183997	749472544	Kung_fu_(term)	0	16900	776179013	0	Top
442844	686127888	Kunming	0	197181	777877105	0	Top
465782	649325361	Lantern_Festival	0	463617	776571009	0	Top
1847758	585320521	Lanzhou	0	250129	776485666	0	Top
17949916	751684897	Laozi	0	65119	776881322	0	Top
1702372	761735217	Law_of_the_People's_Republic_of_China	0	1440585	767681189	0	Top
481439	737093642	Li_Bai	0	18024	776952881	0	Top
1120396	730853403	Liaoning	0	155516	776268805	0	Top
52695361	758451786	List_of_voting_results_of_the_National_People's_Congress_of_China	0	52692434	772991876	0	Top
1399636	649993431	Liu_Bei	0	259901	772066014	0	Top
435978	648010725	Long_March	0	55074	776339219	0	Top
1590349	717821159	Lunar_calendar	0	18369	775809584	0	Top
6683974	707322126	Luo_Guanzhong	0	269901	752879618	0	Top
275227	776590544	Mahjong	0	19496	775989128	0	Top
4681670	755471764	Mainland_China	0	55079	776845464	0	Top
37511821	561374109	Manchu_Restoration	0	6870371	777446117	0	Top
218848	701728890	Manchukuo	0	55273	775584847	0	Top
7563962	628307195	Manchuria	0	47595	772981363	0	Top
20562	747199267	Mandarin_Chinese	0	19359	774098350	0	Top
17950236	776131848	Mao_Zedong	0	19527	778199444	0	Top
253625	777669737	March_of_the_Volunteers	0	69144	775271702	0	Top
10479496	777755731	Giovanni_de'_Marignolli	0	3121172	760041070	0	Top
4172067	512103450	McMahon_Line	0	345180	775481249	0	Top
1679773	730813183	Media_of_China	0	250649	775753434	0	Top
920236	728430995	Mencius	0	197033	774334612	0	Top
2765656	739640253	Mid-Autumn_Festival	0	311934	777087231	0	Top
4900588	561168395	Military_history_of_the_Three_Kingdoms	0	842144	730550135	0	Top
6267529	666470350	Min_Chinese	0	179762	771700626	0	Top
163176	778165534	Ming_dynasty	0	43449	774578506	0	Top
8607554	600697625	List_of_emperors_of_the_Ming_dynasty	0	530241	768681424	0	Top
14386953	513678692	Ministry_of_Foreign_Affairs_of_the_People's_Republic_of_China	0	7453497	771502357	0	Top
22556359	606930164	Mongol_conquest_of_the_Song_dynasty	0	22555547	777728119	0	Top
5679965	746338356	Mooncake	0	413433	769218367	0	Top
213315	778078785	Mount_Everest	0	42179	778111677	0	Top
654346	623670438	Mount_Wutai	0	654340	778093006	0	Top
333736	759871346	Mukden_Incident	0	322123	777988025	0	Top
429940	716106229	Music_of_China	0	247756	773762465	0	Top
7014181	767368023	Nanchang	0	386882	773391476	0	Top
339796	774120750	Nanjing	0	21791	777027130	0	Top
4292527	750019174	Nanning	0	412721	774227237	0	Top
261451	750552018	National_People's_Congress	0	38878740	778106351	0	Top
3947602	565490248	Nine-Power_Treaty	0	2923937	752574641	0	Top
2851398	748578911	Ningbo	0	250022	774343289	0	Top
5827119	717840003	Ningxia	0	183529	778070497	0	Top
1499246	641471938	North_Asia	0	209988	774258713	0	Top
1644381	734742105	Old_Summer_Palace	0	252125	777390061	0	Top
1012156	693541026	One-China_policy	0	66739	777850930	0	Top
1885233	718145937	Oracle_bone_script	0	480299	767399367	0	Top
1698592	609827276	Outer_Manchuria	0	646288	776621521	0	Top
21883467	675199329	Outline_of_China	0	16285598	766849241	0	Top
255233	771057118	Overseas_Chinese	0	48997	777579008	0	Top
1617789	544969220	List_of_overseas_Chinese	0	929674	775368528	0	Top
12611886	603591083	List_of_Paleolithic_sites_in_China	0	7245192	680019988	0	Top
5348038	611200257	Pearl_River_(China)	0	325953	776772806	0	Top
7948692	729732518	Pearl_River_Delta	0	322932	776431146	0	Top
1450031	748603978	Peking_duck	0	282854	778078661	0	Top
3662831	682779220	Peking_opera	0	618649	776425003	0	Top
856326	749743769	Peking_University	0	72296	773217795	0	Top
263179	762898167	People's_Daily	0	263163	777284375	0	Top
229620	761931428	People's_Liberation_Army	0	66890	778084763	0	Top
9677521	755496100	PetroChina	0	1298114	775039103	0	Top
42618	761669072	Pinyin	0	23588	777113396	0	Top
13105991	765275930	List_of_political_parties_in_China	0	396359	772919836	0	Top
66557	739970222	Political_status_of_Taiwan	0	66555	772634100	0	Top
80747	774840562	Politics_of_China	0	23239	777768340	0	Top
24705954	774840588	Pollution_in_China	0	9895897	776134768	0	Top
44608308	777645141	Marco_Polo	0	19334	776355422	0	Top
234191	716765433	Porcelain	0	167718	777005724	0	Top
15395686	544969355	List_of_prefecture-level_divisions_of_China	0	15374946	535283300	1	Top
2578783	544973851	List_of_premiers_of_China	0	1420574	755979437	0	Top
30527231	544969456	List_of_premiers_of_the_People's_Republic_of_China	0	30524066	752595437	0	Top
153220	775612647	President_of_the_People's_Republic_of_China	0	47747524	776990029	0	Top
26183441	651740143	List_of_Presidents_of_the_People's_Republic_of_China	0	17255213	776283101	0	Top
286476	730838028	Qianlong_Emperor	0	265949	777963707	0	Top
344977	763160998	Qin_dynasty	0	43461	777428439	0	Top
601855	744768331	Qin_Shi_Huang	0	99598	777875337	0	Top
33712627	724543389	Qing_conquest_of_the_Ming	0	33712291	778180472	0	Top
19374073	761281639	Qing_dynasty	0	25310	778174315	0	Top
5632917	600697502	List_of_emperors_of_the_Qing_dynasty	0	516942	777765779	0	Top
7481824	737033035	Qingdao	0	250171	776265052	0	Top
2307689	730970501	Qinghai	0	173818	777050182	0	Top
561117	730841162	Qingming_Festival	0	438060	776501663	0	Top
99905	695780236	Quotations_from_Chairman_Mao_Tse-tung	0	99707	773031458	0	Top
2025743	585113653	Rail_transport_in_China	0	42099152	777637972	0	Top
372730	593733365	Red_envelope	0	147089	774481568	0	Top
14886147	621910633	List_of_regions_of_the_People's_Republic_of_China	0	9471441	760523516	0	Top
269889	760098899	Renminbi	0	66958	777884847	0	Top
33167687	778116111	Republic_of_China_(1912–49)	0	33167689	778025114	0	Top
51886152	768136001	Republic_of_China_(1949–71)	0	51624636	752806580	1	Top
1604920	544968711	Timeline_of_Republic_of_China_history	0	961054	773495525	0	Top
318432	768136949	Rice	0	36979	777727713	0	Top
157905	673060482	Romance_of_the_Three_Kingdoms	0	157837	776615335	0	Top
347125	728156574	List_of_rulers_of_China	0	66142	770226069	0	Top
283207	754553857	Science_and_technology_in_the_People's_Republic_of_China	0	277914	777316358	0	Top
1547476	441819445	Seal_script	0	473856	773387879	0	Top
667069	734199596	Second_Opium_War	0	147155	777020739	0	Top
564673	778127676	Second_Sino-Japanese_War	0	69980	778104836	0	Top
15125586	748952652	Sericulture	0	953081	777839505	0	Top
4537692	739390425	Shaanxi	0	155520	778066585	0	Top
2541409	737646156	Shandong	0	105032	777791654	0	Top
478715	738261821	Shang_dynasty	0	43465	778042980	0	Top
306295	754122252	Shanghai	0	27643	777792472	0	Top
26302571	772200119	Shanghai_United_International_School	0	25353541	777977904	0	Top
2742836	551638185	Shanghai_World_Financial_Center	0	498478	773987984	0	Top
1644104	768325023	Shanghainese	0	511608	777692663	0	Top
1341227	739300185	Shanxi	0	81262	776927136	0	Top
653620	691710448	Shaolin_Monastery	0	29098	776378881	0	Top
1114253	711780569	Shenyang	0	180264	776369590	0	Top
9023637	690607172	Shijiazhuang	0	412727	775261666	0	Top
1127737	630801751	Shu_Han	0	277563	776050075	0	Top
87444	734747246	Sichuan	0	65185	778066342	0	Top
179102	596713888	Sima_Guang	0	54770	755592785	0	Top
1032320	643761551	Sima_Qian	0	27636	775304259	0	Top
274671	773734182	Simplified_Chinese_characters	0	261949	776166845	0	Top
3708305	586011679	Sinitic_languages	0	2911095	761077553	0	Top
662023	774605187	Sino-Soviet_border_conflict	0	552565	776917295	0	Top
7718072	774056778	Sino-Soviet_relations	0	6743977	775168303	0	Top
337991	755739840	Sino-Tibetan_languages	0	26756	778194528	0	Top
507601	754917762	Song_dynasty	0	56978	776608369	0	Top
7195883	421414879	Soong_sisters	0	28609	776408385	0	Top
342717	670477250	Soong_Ching-ling	0	204416	775434683	0	Top
254104	690876340	Soong_Mei-ling	0	28608	776739731	0	Top
1607855	697142956	Special_administrative_regions_of_China	0	27658	778104080	0	Top
24006399	743752853	Sport_in_China	0	3672685	774468847	0	Top
170460	685976891	Spring_and_Autumn_period	0	170458	774318867	0	Top
285695	777395690	Standard_Chinese	0	24657	772009801	0	Top
1188711	715339809	Stroke_order	0	464766	775070171	0	Top
3163898	652992292	Sui_dynasty	0	43456	777316078	0	Top
231799	749460869	Sun_Wukong	0	231503	777702129	0	Top
170451	761438722	Sun_Tzu	0	51825	775180159	0	Top
88508	757314106	Sun_Yat-sen	0	88483	778143713	0	Top
307205	750515482	Suzhou	0	292011	775780208	0	Top
106241	666200073	Taiping_Rebellion	0	80895	777590719	0	Top
63931	777405236	Taiwan	0	25734	778167275	0	Top
1168884	608128311	Taiwan_Strait	0	91052	777442165	0	Top
3526606	717876956	Taiyuan	0	401079	778093639	0	Top
1071668	728852127	Emperor_Taizong_of_Tang	0	207992	777018706	0	Top
9030857	745406336	Emperor_Taizu_of_Song	0	1071501	777617195	0	Top
14949739	690720805	List_of_tallest_structures_in_China	0	6539338	760398680	0	Top
58080	767640399	Tang_dynasty	0	43455	775103425	0	Top
1028151	749077470	Tao	0	30808	750014270	0	Top
8575	755431117	Tao_Te_Ching	0	8574	776310030	0	Top
30835	777336862	Taoism	0	30365	777551176	0	Top
1157312	747044453	Temple_of_Heaven	0	70052	772901524	0	Top
50952641	727503042	Temple_of_the_Five_Immortals_(Guangzhou)	0	50952503	760267289	0	Top
1515157	763045689	Terracotta_Army	0	148653	777379254	0	Top
7931928	776661673	The_Art_of_War	0	65837	776662897	0	Top
921062	712960778	Thousand_Character_Classic	0	843013	773431042	0	Top
8662713	404056120	Three_Gorges	0	83320	753942552	0	Top
473448	766389784	Three_Gorges_Dam	0	65192	778184502	0	Top
1193854	763515131	Three_Kingdoms	0	43459	776077822	0	Top
25788343	578123052	Three_teachings	0	729853	756078224	0	Top
2960595	525810595	Tian	0	476248	765772008	0	Top
2304998	412334545	Tiananmen	0	343359	770044674	0	Top
21193885	771595703	Tiananmen_Square_protests_of_1989	0	44534	778208013	0	Top
923239	743821569	Tianjin	0	50821	776927485	0	Top
198074	773618602	Tibet	0	31516	777414768	0	Top
523704	698583602	Tibet_Autonomous_Region	0	54753	777001807	0	Top
17047268	675200275	Outline_of_Tibet	0	16993046	759695685	0	Top
19371024	751919036	Tofu	0	22419013	775679582	0	Top
269759	731314121	Traditional_Chinese_characters	0	266210	776249525	0	Top
9518025	759148362	Traditional_Chinese_holidays	0	475884	772256667	0	Top
7640	776872319	Traditional_Chinese_medicine	0	5992	777212089	0	Top
2093461	765161062	Transfer_of_sovereignty_over_Hong_Kong	0	2093431	777927060	0	Top
168728	759911232	Transport_in_China	0	23242	777006017	0	Top
239834	561158447	Twenty-Four_Histories	0	239830	754798200	0	Top
3206947	752610079	United_Nations_General_Assembly_Resolution_2758	0	640822	776356975	0	Top
3556417	740030575	Ürümqi	0	199155	776957392	0	Top
30720558	751335737	Varieties_of_Chinese	0	253645	777998299	0	Top
2091127	544969737	List_of_varieties_of_Chinese	0	377551	767534400	0	Top
26744251	747524660	Visa_requirements_for_Chinese_citizens	0	25970296	776635079	0	Top
208930	512740510	Wang_Anshi	0	207508	776763483	0	Top
6131392	763682228	Warlord_Era	0	3918792	777832211	0	Top
1257337	764028500	Warring_States_period	0	196576	774514013	0	Top
2005313	714793202	Water_Margin	0	294171	777857120	0	Top
679352	774329910	West_Lake	0	354313	777806013	0	Top
10935962	757896448	Wildlife_of_China	0	10935907	777888191	0	Top
14131041	637083488	Women_in_China	0	14130977	772576765	0	Top
166301	736914753	Written_Chinese	0	91225	777494706	0	Top
9302028	768670137	Wu_Chinese	0	486970	774209884	0	Top
2706663	693249179	Emperor_Wu_of_Han	0	339091	777806320	0	Top
3539106	585292912	Wu_Cheng'en	0	385620	767029218	0	Top
862890	637039887	Wudang_Mountains	0	483991	778179560	0	Top
4827259	734547648	Wuhan	0	82138	777263270	0	Top
380432	730737233	Xi'an	0	81263	774377216	0	Top
304868	734069080	Xiamen	0	143881	777313513	0	Top
4775041	731051633	Xinhai_Revolution	0	298025	777445411	0	Top
348407	749527536	Xinhua_News_Agency	0	263168	770411399	0	Top
214665	730761657	Xinjiang	0	25862547	777596291	0	Top
254906	730852410	Xuanzang	0	204310	777805314	0	Top
577304	757978267	Yangtze	0	6613	777729627	0	Top
8026133	642308250	Yangtze_River_Delta	0	1300302	758944289	0	Top
627120	769713238	Yellow_River	0	50819	778139623	0	Top
486575	756068021	Yin_and_yang	0	144804	777488901	0	Top
12314055	756400792	Emperor_Yizong_of_Tang	0	2959815	774533693	0	Top
3995920	776619258	Yuan_(currency)	0	2279472	776221034	0	Top
19605797	777381117	Yuan_dynasty	0	19606306	777789089	0	Top
12319230	751388208	List_of_Yuan_emperors	0	1261341	774727215	0	Top
230278	694987356	Yuan_Shikai	0	59259	777505373	0	Top
2376710	730865481	Yunnan	0	166410	778111948	0	Top
202076	757881698	Zen	0	30153241	776921485	0	Top
8621582	730850020	Zhan_Guo_Ce	0	305373	749363922	0	Top
4991613	748117172	Zhejiang	0	96602	777791901	0	Top
34495	771142721	Zheng_He	0	34494	777797935	0	Top
1154680	730877690	Zhengzhou	0	288264	774859120	0	Top
290032	730884552	Zhongshan	0	250145	774844025	0	Top
143339	766667441	Zhou_dynasty	0	43464	777842161	0	Top
13101364	730692246	Zhu_Bajie	0	249299	771201370	0	Top
163030	762905960	Hongwu_Emperor	0	163029	777541974	0	Top
24457945	767988419	Zhuangzi_(book)	0	19544344	777789766	0	Top
377124	627603599	Zhuge_Liang	0	267666	777319701	0	Top
1575132	730765128	Zongzi	0	465125	768534123	0	Top
1361433	671231274	Flag_of_Hong_Kong	0	378727	765968219	0	High
2767021	746686686	Battle_of_Wuhan	0	2766573	778106605	0	High
34201	777597851	Xiangqi	0	34199	777464148	0	High
1407429	695020291	Cinema_of_Hong_Kong	0	422001	773253554	0	High
5060948	757621333	1980s_in_Hong_Kong	0	2338260	777926041	0	High
2543397	698824070	Guqin	0	897145	776810903	0	High
3112855	766751818	Aksai_Chin	0	66988	777136365	0	High
325697	750934668	China_and_the_United_Nations	0	325572	774923510	0	High
1611244	746853307	Beijing_Capital_International_Airport	0	291328	777692221	0	High
474239	753443971	Xia_dynasty	0	43467	778043569	0	High
5909583	743714184	Xin_dynasty	0	285552	747954204	0	High
5606186	747978761	Liao_dynasty	0	23508247	776308961	0	High
55672	753027645	Chinese_Americans	0	48999	778190099	0	High
