talk_page_id	talk_revision_id	talk_page_title	talk_is_archive	art_page_id	art_revision_id	art_is_redirect	importance_rating
11235	767461707	Political_freedom	0	11175	767410724	0	High
15784	777236326	John_Stuart_Mill	0	15626	777536855	0	High
13524952	776318725	Public_opinion	0	216170	771961931	0	High
652799	776992752	Hosni_Mubarak	0	51884	776917551	0	High
143602	585298126	Politics_of_Luxembourg	0	17833	774554022	0	High
163572	778120465	Edmund_Burke	0	10030	776372592	0	High
939078	755187129	Voter_turnout	0	549462	770713114	0	High
184002	465397380	Politics_of_Trinidad_and_Tobago	0	30172	778398802	0	High
199165	763614989	Militarism	0	199160	776001185	0	High
208993	767767622	President	0	24110	778336528	0	High
47260	749940552	David_Hume	0	7925	775950186	0	High
221944	751919096	Universal_suffrage	0	220636	776769800	0	High
152733	741645806	Property	0	23626	775339595	0	High
215630	773885849	Communist_state	0	215623	776075373	0	High
47282	774149416	Electoral_reform	0	23475293	774166266	0	High
72722	659048410	Politics_of_Vatican_City	0	32421	776047108	0	High
188481	763557652	Jean-Jacques_Rousseau	0	15941	777232846	0	High
253215	767452265	Self-determination	0	29269	777989435	0	High
13526031	717845560	Pakistani_presidential_election,_2007	0	9146981	769579603	0	High
263516	703376052	Bicameralism	0	204299	774831182	0	High
6811536	777943513	Terrorism	0	30636	778385749	0	High
232521	584002204	Politics_of_Hungary	0	13427	770954127	0	High
1450256	478126826	Politics_of_Iraq	0	14667	770256837	0	High
217762	709715766	Politics_of_Argentina	0	67621	777564039	0	High
188720	584118042	Politics_of_South_Korea	0	27023	777251439	0	High
274413	757419360	Populism	0	211484	776909667	0	High
653538	774679779	Ante_Pavelić	0	331643	776601713	0	High
13530934	771872867	Political_capital	0	185974	712631909	0	High
211444	778437006	Dictator	0	8409	778407954	0	High
263599	698459874	Statism	0	155577	775599483	0	High
121781	748583218	Voting	0	99860	771227003	0	High
191376	697944502	Palmer_Raids	0	37000	777262577	0	High
188962	465397428	Israeli_system_of_government	0	74576	776207732	0	High
169792	774843275	Indian_National_Congress	0	149333	776737612	0	High
297637	500862375	Politics_of_Gabon	0	12031	743040643	0	High
228733	666423786	Communitarianism	0	43375	771482499	0	High
200705	774405156	Non-governmental_organization	0	46539	778499341	0	High
284285	755014265	New_Imperialism	0	160310	778417382	0	High
346536	716242624	Politics_of_Japan	0	15577	777269501	0	High
654000	650306440	Social_conservatism	0	219177	776498551	0	High
1452480	770029790	Meritocracy	0	20971	775719491	0	High
1953100	641331845	Chilean_presidential_election,_2005–06	0	1311798	759512429	0	High
25979	661065601	Republicanism	0	25755	778172325	0	High
210044	751995175	Civil_society	0	209443	773859989	0	High
324079	762916149	Trotskyism	0	62092	774946949	0	High
13552781	743982116	Anarchist_schools_of_thought	0	46399274	764445048	0	High
247826	752339494	Welfare	0	247817	776226332	0	High
33206657	525111085	Malaysia_Agreement	0	32064533	767007491	0	High
229888	777322846	Neo-fascism	0	48755	778263507	0	High
328927	720187507	Communist_party	0	37008	773789104	0	High
262423	769625918	List_of_electoral_systems_by_country	0	261710	778154416	0	High
21347140	758266895	Totalitarianism	0	30439	778122415	0	High
307147	522928129	Politics_of_Albania	0	67576	774553057	0	High
654935	769175900	Leviathan_(book)	0	190192	776735446	0	High
214245	750369283	Chancellor	0	214175	777462391	0	High
354886	758767395	Richard_Neustadt	0	354814	776837688	0	High
170745	755015390	Imperialism	0	15316	776622852	0	High
373042	563147688	Local_government	0	52786	773045540	0	High
216453	769525610	Globalization	0	46313	778280015	0	High
235189	771948722	Free_trade	0	59212	777314934	0	High
254869	778368197	Filibuster	0	157861	778504253	0	High
24014301	308451015	Opposition_to_democracy	0	21531998	775328113	1	High
245409	767959429	Nobility	0	28978421	778249429	0	High
186242	750919054	Politics_of_Afghanistan	0	66463	774555207	0	High
24217345	752670372	Redistribution_of_income_and_wealth	0	21554936	772884418	0	High
325512	761322723	Regulation	0	153149	775914726	0	High
300691	757348065	Dick_Cheney	0	5058628	778255173	0	High
167340	584001333	Politics_of_Dominica	0	8054	765155395	0	High
216534	775847101	Neoconservatism	0	216531	777793592	0	High
176380	749033218	Montesquieu	0	54956	772820329	0	High
350237	500404717	Politics_of_the_Democratic_Republic_of_the_Congo	0	8026	750447536	0	High
385783	776310097	Nation	0	21754	777061705	0	High
379729	776479291	Gettysburg_Address	0	12384	778125556	0	High
358713	587600360	Duty	0	183749	769363375	0	High
414030	752524931	Public_policy	0	153324	778520698	0	High
338379	538019296	Positive_liberty	0	338327	755187802	0	High
368129	751826762	List_of_countries_by_system_of_government	0	325218	778497598	0	High
236663	772988913	Liberal_Party_of_Canada	0	149536	778339773	0	High
256808	707177137	Politics_of_Bulgaria	0	3670	774553366	0	High
399330	721397065	Federation	0	156371	778289999	0	High
263210	738935058	Politics_of_Germany	0	11935	773633485	0	High
2607291	777916617	Semi-presidential_system	0	210282	776658650	0	High
425920	682433085	Justification_for_the_state	0	30252	715995479	0	High
445745	747411630	Bill_(law)	0	377411	766465083	0	High
387615	772688816	List_of_current_heads_of_state_and_government	0	380398	778397247	0	High
321178	730092471	Political_aspects_of_Islam	0	321175	778074358	0	High
37053519	513431019	Prime_Minister_of_Syria	0	2033060	760938603	0	High
1457148	778274545	Politics_of_Turkey	0	30201	778118509	0	High
2978319	738695698	Governance	0	652849	776814815	0	High
33219988	550599176	Political_finance	0	33185739	774880895	0	High
297030	774920860	Monetary_policy	0	297032	776750246	0	High
307557	711353035	Outline_of_political_science	0	38211935	777674800	0	High
400580	739635647	Universal_Declaration_of_Human_Rights	0	31899	778284862	0	High
458795	302772512	Politics_of_present-day_states	0	233588	564547718	1	High
663831	774922007	Jane_Fonda	0	63520	777219627	0	High
410679	750546856	List_of_legislatures_by_country	0	408310	778297895	0	High
266366	777173800	Leadership	0	130918	778280670	0	High
489770	723261600	Civics	0	178647	771703341	0	High
299375	707341654	Geopolitics	0	163225	774735882	0	High
21401612	758553370	Freedom_of_speech	0	21401843	778188710	0	High
369102	708020615	Revolutions_of_1848	0	10156432	778132077	0	High
392976	776398484	Green_politics	0	188641	776398480	0	High
843003	750224016	Centrism	0	39619035	778484418	0	High
423782	734294672	Aristocracy	0	37671	777603964	0	High
497419	738146058	Centre-left_politics	0	39766736	776421916	0	High
3349102	581435503	Politics_of_the_Netherlands	0	59761	775370678	0	High
401058	520399143	Political_family	0	379679	776440304	0	High
812695	749840916	Politics_of_Paraguay	0	23424	723937841	0	High
463235	777139983	Far-left_politics	0	18247344	777170437	0	High
537022	520536868	Free_Democratic_Party_of_Switzerland	0	369001	775493704	0	High
543916	721549724	Citizenship	0	6784	777540231	0	High
16930980	752360011	Domestic_policy	0	967280	776984081	0	High
415654	765882399	Friedrich_Engels	0	47096	775821436	0	High
551494	698879220	Christian_democracy	0	328969	778288014	0	High
544423	778419630	Public_good	0	173155	774570397	0	High
609076	666549830	Politics_of_Georgia_(country)	0	12061	774553682	0	High
512995	694625732	Politics_of_Poland	0	84782	774554244	0	High
401434	774709053	Independent_State_of_Croatia	0	375905	777549781	0	High
444274	612134071	Public_finance	0	268515	775640094	0	High
538970	760548831	Capital:_Critique_of_Political_Economy	0	42823898	776380600	0	High
2612865	628657221	Politics_of_Libya	0	17804	770256851	0	High
528834	777349508	Popular_sovereignty	0	432513	771777298	0	High
566296	776570546	Liberal_democracy	0	9282116	778169908	0	High
560712	665058703	Politics_of_Cyprus	0	5597	774553425	0	High
674029	570016972	Public_sector	0	334803	773589215	0	High
573036	772257840	Colonialism	0	7299	775277573	0	High
401939	776052589	Democratic_Party_(United_States)	0	5043544	778196326	0	High
405266	775002020	Athenian_democracy	0	51992830	778218507	0	High
623618	705108557	Politics_of_Lebanon	0	17775	768290983	0	High
433855	731140677	Lobbying	0	48934	771709832	0	High
445077	778334684	Natural_law	0	22063	778484778	0	High
27869828	579186148	Social_populism	0	27869823	394075122	1	High
547819	697299641	Political_history_of_France	0	67476	726927684	0	High
469375	686532098	Leader_of_the_Official_Opposition_(Canada)	0	382895	775192264	0	High
431235	768243156	Elitism	0	14654024	778172027	0	High
606274	765528630	Patriotism	0	24552	777024500	0	High
503088	765387535	Supreme_court	0	4913027	776318289	0	High
506754	762296081	Politics_of_North_Korea	0	21259	778289585	0	High
759998	746400754	Roman_Republic	0	25816	776526201	0	High
548345	736156447	Politics_of_Malaysia	0	19111	778381261	0	High
612528	730092559	Political_campaign	0	519775	772686058	0	High
532866	752007354	Ochlocracy	0	325617	777020880	0	High
2993394	767103159	Politics_of_Costa_Rica	0	5555	771075838	0	High
488948	717241090	Politics_of_Venezuela	0	32456	775391603	0	High
465275	759116389	Gentry	0	21244171	774550276	0	High
865839	708210485	Politics_of_Switzerland	0	27464	777001411	0	High
2996212	465399340	Politics_of_Bhutan	0	69004	777969359	0	High
508930	677920163	Social_class	0	29174	776447320	0	High
532968	705635727	Politics_of_Spain	0	27392	770438453	0	High
641191	772986321	Pervez_Musharraf	0	24260	776673640	0	High
881292	765379971	Politics_of_Greece	0	12112	774553743	0	High
489112	648574694	Politics_of_Haiti	0	13377	770655106	0	High
504658	748786541	Referendum	0	51582	776240229	0	High
626706	776591914	Max_Weber	0	19455	778501542	0	High
788870	778014913	Liberalism_and_progressivism_in_the_Muslim_world	0	325137	778527798	0	High
781211	465398000	Politics_of_Singapore	0	27322	775812656	0	High
958684	530372191	Politics_of_Croatia	0	5577	777627275	0	High
966809	756655983	Tom_DeLay	0	216169	777031608	0	High
1798460	776517660	Nation_state	0	21627	774130789	0	High
18246966	520724701	Liberalism_in_the_Republic_of_Macedonia	0	952705	630048413	0	High
569632	777237134	Welfare_state	0	222839	774664267	0	High
533759	672589681	Elections_in_Fiji	0	481400	709318305	0	High
575836	777725199	Judicial_independence	0	59563	778525606	0	High
882353	720303913	Mayor	0	101146	776835591	0	High
682944	499953716	Politics_of_Algeria	0	40231	767822009	0	High
867226	711368273	Politics_of_Belgium	0	67301	774553283	0	High
570180	774786190	Despotism	0	47497309	778196691	0	High
608638	465397829	Politics_of_Bolivia	0	69013	746318758	0	High
6881101	584002764	Politics_of_Lesotho	0	17785	726696220	0	High
1803614	774871946	World-systems_theory	0	1582335	775962084	0	High
618176	742433339	Activism	0	39766702	778176087	0	High
867581	505791552	Politics_of_Tanzania	0	30122	776089260	0	High
856469	777429271	Senate	0	44417	777115714	0	High
1051504	767144968	Social_justice	0	48990	776473982	0	High
18056817	744424159	Anschluss	0	18951602	778036259	0	High
702328	750219570	Politics_of_Portugal	0	56961	777603525	0	High
762758	362814269	List_of_national_governments	0	427463	776280141	0	High
2638493	756720590	Estado_Novo_(Portugal)	0	577704	777394338	0	High
793836	596762762	Politics_of_Cuba	0	73249	774805454	0	High
580895	500049449	Politics_of_Cameroon	0	5451	737045816	0	High
869257	525433437	Liberalism_by_country	0	864886	776973965	0	High
519427	765323635	Separation_of_powers	0	28561	778401726	0	High
1047370	748935428	Political_party_strength_in_U.S._states	0	898541	772094716	0	High
703095	686159975	Confederation	0	227091	778289440	0	High
1032735	712534977	Unitary_state	0	216400	777521696	0	High
771478	710604631	Alliance_of_Liberals_and_Democrats_for_Europe_Party	0	9865	776972450	0	High
1098997	756567253	Equal_opportunity	0	355849	778444985	0	High
774991	775484710	Isaiah_Berlin	0	157279	777440763	0	High
1081787	465398228	Politics_of_Belarus	0	68948	774553236	0	High
878085	671245764	Majoritarianism	0	617451	773681845	0	High
6890891	685498862	Denis_O'Brien	0	979833	776246244	0	High
976210	584128516	Premier	0	56241	706933952	0	High
1073283	757752399	Governor	0	56231	777408536	0	High
795951	725058898	Market_economy	0	48852	776221441	0	High
897304	776022629	Pedro_II_of_Brazil	0	81473	777090144	0	High
622604	465397863	Politics_of_Indonesia	0	14646	769180816	0	High
1048030	705807755	Democratic_capitalism	0	647199	757470379	0	High
1132015	583986323	Politics_of_Burkina_Faso	0	3679	775646108	0	High
1034778	559346860	Iron_law_of_oligarchy	0	449071	772601682	0	High
720807	705801617	Politics_of_Kyrgyzstan	0	16698	754144703	0	High
2838840	584118284	Politics_of_Slovakia	0	27331	777969057	0	High
7250873	702763449	Ministry_(government_department)	0	859401	774327889	0	High
923099	467488467	Politics_of_Slovenia	0	27342	774554642	0	High
966332	465398166	Politics_of_Sweden	0	67670	770568541	0	High
999448	743253078	Politics_of_the_United_States	0	32021	775081003	0	High
1075365	499963832	Politics_of_Benin	0	68976	773318235	0	High
1093920	770330002	Economic_liberalism	0	23573352	777604100	0	High
1989824	753751734	Two_Treatises_of_Government	0	910810	774831226	0	High
1013373	500409493	Politics_of_Djibouti	0	8044	777861734	0	High
1000683	520540728	Grigory_Yavlinsky	0	613433	771537887	0	High
1043743	767661680	Socialist_state	0	43794808	775801709	0	High
1182835	767090764	Politics_of_Belize	0	68964	765548072	0	High
903799	703467105	Pedro_I_of_Brazil	0	81480	772339664	0	High
8496481	605189612	Politics_of_Norway	0	57614	776990757	0	High
1037728	752135998	Representative_democracy	0	52318	776837468	0	High
1013562	758427142	Freedom_of_the_press	0	105323	777848559	0	High
1295554	682724932	Public_service	0	1291782	774450067	0	High
1158207	778265460	Far-right_politics	0	221220	776569184	0	High
3021378	678966391	Cross_of_Gold_speech	0	38725	778439152	0	High
1044430	740537619	Civil_liberties	0	37476	772552252	0	High
1056225	754461426	Politics_of_Andorra	0	67582	774476043	0	High
1169381	759987985	Federal_government_of_Nigeria	0	21387	776537645	0	High
1223348	772197437	Workers'_Party_of_Korea	0	17130873	778413152	0	High
1489325	725075257	Dynasty	0	210254	777946995	0	High
1020965	697614862	Debate	0	337689	778529130	0	High
5005242	747586847	Socialist_International	0	18247391	776662113	0	High
6798388	765583783	Political_geography	0	1845092	774466672	0	High
1160241	770202584	Federalism	0	11542	777478272	0	High
1856951	769341232	Reorganized_National_Government_of_the_Republic_of_China	0	1840005	776214787	0	High
1149950	488265749	Politics_of_Palau	0	23376	759425792	0	High
1166257	777326478	Otto_von_Bismarck	0	22416	778251735	0	High
1213776	466058282	Politics_of_Papua_New_Guinea	0	23404	772885515	0	High
20913824	778500575	Feminism	0	11185	778361034	0	High
27545177	565809275	6th_Summit_of_the_Americas	0	27544981	767480385	0	High
7903946	584002574	Politics_of_Kazakhstan	0	16646	769696467	0	High
1129243	624376264	Policy	0	375091	777370226	0	High
5009423	584120828	Politics_of_Zambia	0	34432	764744848	0	High
7272262	520662879	Liberalism_in_Brazil	0	1138462	694168733	0	High
20914001	777436018	Ariel_Sharon	0	2944	777644884	0	High
1170436	584118105	Politics_of_Samoa	0	27242	748386525	0	High
26024441	520844025	Liberalism_and_centrism_in_Finland	0	875560	774713514	0	High
1167039	770684671	Electoral_fraud	0	382165	777150732	0	High
26263943	378048884	Demissionary_cabinet	0	18310686	662455762	0	High
1281468	713692354	Politics_of_Italy	0	14701	778513629	0	High
1273954	777595024	José_Antonio_Primo_de_Rivera	0	401544	777595020	0	High
14020160	774927788	Intergovernmentalism	0	15180	778153679	0	High
1374750	581793571	Open_society	0	353672	773627703	0	High
1562494	739586670	National_Assembly_(Serbia)	0	619753	776400522	0	High
1816347	758399126	Grassroots	0	451914	778503584	0	High
26024526	730869566	Liberalism_and_radicalism_in_Romania	0	947869	756319924	0	High
1999335	774927769	Intergovernmental_organization	0	14832	777967535	0	High
24168350	706303855	Politics_of_the_Caribbean	0	1040118	694210279	0	High
1229235	695225130	Blackshirts	0	40628217	778183947	0	High
26025862	520844086	Liberalism_in_Bolivia	0	875366	691961263	0	High
7928950	721672766	Human_rights_in_Islamic_countries	0	6634811	777691719	0	High
1380252	705286675	Election_law	0	864164	773042492	0	High
1258034	511137464	Politics_of_Denmark	0	25187361	776626957	0	High
16160625	677896140	Politics_of_Guinea	0	12180	750172355	0	High
1209485	762170731	Giovanni_Gentile	0	776738	775654496	0	High
6006712	618089052	Politics_of_Eritrea	0	9380	763865428	0	High
26025865	520844180	Liberalism_and_radicalism_in_Bulgaria	0	875591	762394832	0	High
1230030	688056157	Politics_of_Angola	0	705	753412356	0	High
1292051	456349589	Politics_of_Europe	0	1286372	776042179	0	High
19218349	758822037	Congress_Hall	0	2025667	743599508	0	High
1234720	717711699	Autocracy	0	50123	776129680	0	High
16179067	728783156	Politics_of_Somaliland	0	3036959	766932473	0	High
1303266	625849587	International_development	0	385745	777301024	0	High
1422686	548241345	Politics_of_Ethiopia	0	9401	770067666	0	High
1354441	545489821	Politics_of_the_Soviet_Union	0	1354420	772198752	0	High
1930573	771809278	Government_spending	0	1203070	771809275	0	High
1866011	756533423	Environmentalism	0	1866009	776602432	0	High
